head,tail,level
https://en.wikipedia.org/wiki/Leonardo_da_Vinci,https://en.wikipedia.org/wiki/Science_and_inventions_of_Leonardo_da_Vinci,2
https://en.wikipedia.org/wiki/Leonardo_da_Vinci,https://en.wikipedia.org/wiki/Vitruvian_Man,2
https://en.wikipedia.org/wiki/Leonardo_da_Vinci,https://en.wikipedia.org/wiki/Italy,2
https://en.wikipedia.org/wiki/Leonardo_da_Vinci,https://en.wikipedia.org/wiki/Helen_Gardner_(art_historian),2
https://en.wikipedia.org/wiki/Leonardo_da_Vinci,https://en.wikipedia.org/wiki/Surname,2
https://en.wikipedia.org/wiki/Leonardo_da_Vinci,https://en.wikipedia.org/wiki/Hydrodynamics,2
https://en.wikipedia.org/wiki/Leonardo_da_Vinci,https://en.wikipedia.org/wiki/List_of_works_by_Leonardo_da_Vinci,2
https://en.wikipedia.org/wiki/Leonardo_da_Vinci,https://en.wikipedia.org/wiki/Given_name,2
https://en.wikipedia.org/wiki/Leonardo_da_Vinci,https://en.wikipedia.org/wiki/Italians,2
https://en.wikipedia.org/wiki/Leonardo_da_Vinci,https://en.wikipedia.org/wiki/Personal_life_of_Leonardo_da_Vinci,2
https://en.wikipedia.org/wiki/Leonardo_da_Vinci,https://en.wikipedia.org/wiki/Da_Vinci_(disambiguation),2
https://en.wikipedia.org/wiki/Leonardo_da_Vinci,https://en.wikipedia.org/wiki/Legitimacy_(family_law),2
https://en.wikipedia.org/wiki/Italians,https://en.wikipedia.org/wiki/Regionalism_(politics),2
https://en.wikipedia.org/wiki/Italians,https://en.wikipedia.org/wiki/Italian_Brazilians,2
https://en.wikipedia.org/wiki/Italians,https://en.wikipedia.org/wiki/Romance_peoples,2
https://en.wikipedia.org/wiki/Italians,https://en.wikipedia.org/wiki/Regional_Italian,2
https://en.wikipedia.org/wiki/Italians,https://en.wikipedia.org/wiki/World_War_I,2
https://en.wikipedia.org/wiki/Italians,https://en.wikipedia.org/wiki/Italians_in_France,2
https://en.wikipedia.org/wiki/Italians,https://en.wikipedia.org/wiki/Italian_diaspora,2
https://en.wikipedia.org/wiki/Italians,https://en.wikipedia.org/wiki/Regional_or_minority_language,2
https://en.wikipedia.org/wiki/Italians,https://en.wikipedia.org/wiki/Slovenia,2
https://en.wikipedia.org/wiki/Italians,https://en.wikipedia.org/wiki/Italians_in_Germany,2
https://en.wikipedia.org/wiki/Italians,https://en.wikipedia.org/wiki/Switzerland,2
https://en.wikipedia.org/wiki/Italians,https://en.wikipedia.org/wiki/Europe,2
https://en.wikipedia.org/wiki/Italians,https://en.wikipedia.org/wiki/Italian_Argentines,2
https://en.wikipedia.org/wiki/Italians,https://en.wikipedia.org/wiki/Dalmatia,2
https://en.wikipedia.org/wiki/Italians,https://en.wikipedia.org/wiki/Australasia,2
https://en.wikipedia.org/wiki/Italians,https://en.wikipedia.org/wiki/Jus_sanguinis,2
https://en.wikipedia.org/wiki/Italians,https://en.wikipedia.org/wiki/Dialect,2
https://en.wikipedia.org/wiki/Italians,https://en.wikipedia.org/wiki/Ethnic_groups_in_Europe,2
https://en.wikipedia.org/wiki/Italians,https://en.wikipedia.org/wiki/San_Marino,2
https://en.wikipedia.org/wiki/Italians,https://en.wikipedia.org/wiki/Italo-Venezuelans,2
https://en.wikipedia.org/wiki/Italians,https://en.wikipedia.org/wiki/History_of_Italy,2
https://en.wikipedia.org/wiki/Italians,https://en.wikipedia.org/wiki/Italian_Mexicans,2
https://en.wikipedia.org/wiki/Italians,https://en.wikipedia.org/wiki/Italian_nationality_law,2
